AltitudeVariation,VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariance,VehicleSpeedVariation,LongitudinalAcceleration,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,VerticalAcceleration,FuelConsumptionAverage,roadSurface,traffic,drivingStyle
5.89996338,13.06044006,20.57394538,374.5353021,-7.88129807,7.928,25.88235283,57,100,873,6.349999905,14,16.85,22.47983742,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.70001221,74.08422089,38.62587461,740.8158833,0.22518158,-2.07,24.31372643,83,126,2347,27.68000031,16,0.984,10.36279011,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.79998779,16.43813896,67.13366114,669.8050963,1.80143928,1.2223,27.05882454,80,109,1186,13.35000038,18,-0.1797,7.780979633,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.800003052,0,18.97141416,400.642295,0,1.26,32.15686417,82,100,1014,7.510000229,22,-0.641,21.05052567,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.29998779,20.71656036,64.3039005,822.6844582,2.02662086,0.785,63.92156982,79,180,2308,33.34999847,20,-0.461,8.219385147,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.2999878,47.28779984,39.36521575,322.5152618,1.12590027,0.785,0,79,105,1988,19.95000076,26,-0.348,17.8209343,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-3.10003662,99.07919312,107.2870091,17.10327656,-0.90072631,0.0781,34.50980377,82,113,1994,13.60000038,18,-0.0429,7.71873951,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,16.66331863,45.08854003,241.9525953,-2.02662087,0.758,19.6078434,80,101,1097,7.53000021,15,-0.512,8.330257416,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2,42.55901718,45.40754614,70.99329853,-4.72878266,0.0859,0,81,111,1777,21.35000038,18,0.1016,11.1184845,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2.60003662,93.67487335,44.4242599,742.6200581,0.45035553,-0.84,74.11764526,79,184,2296,43.25,19,0.926,18.97098923,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.7000122,0,27.75718707,251.4346387,0,0.156,32.15686417,81,101,1001,5.570000172,16,0.043,15.40369892,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.1000366,38.95613861,36.62927864,692.4684509,-3.60287857,0.5586,15.68627453,79,104,1084,10.86999989,10,-0.1719,22.31211853,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.2000122,57.87125778,18.06318859,203.8298042,3.15251922,-1.6796,2.352941275,79,124,2521,33.25999832,18,0.801,24.21212769,SmoothCondition,LowCongestionCondition,AggressiveStyle
1.5,113.490715,109.4750073,16.88796732,0.6755371,7.1223,83.92156982,83,214,2276,48.83000183,17,16.9364,10.92766666,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.5999756,48.86405945,17.90931568,162.7809139,3.60288239,-0.707,60.39215851,81,196,2285,39.54000092,18,0.2695,16.82152367,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,34.22735977,44.33418722,687.4243584,-4.95396042,0.801,17.25490189,79,102,905,8.039999962,12,-0.148,10.4561348,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.10003662,38.73096085,26.76639546,400.9204872,3.15251923,-1.25,7.058823586,81,118,1711,21.86000061,18,0.609,11.73727894,SmoothCondition,LowCongestionCondition,AggressiveStyle
0.5,30.39929962,32.17822119,60.79687472,-1.80143738,0.969,0,81,105,1179,11.97999954,17,-0.246,9.447285652,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.2000122,18.23958015,13.90111161,64.12656926,-5.62949944,0.7225,20.7843132,79,104,900,11.14999962,18,-0.293,16.44667816,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,15.39855842,287.3245758,0,0.832,29.80392265,82,100,801,4.849999905,19,-0.273,15.2137413,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,7.881299973,11.44664975,136.2499672,7.881299973,0.52,39.60784531,82,107,1706,17.71999931,22,-0.156,17.95056725,SmoothCondition,LowCongestionCondition,AggressiveStyle
1.3999634,112.3648148,107.718604,11.45778481,0.225174,6.5883,71.37255096,84,171,2262,38.04000092,17,17.8097,12.46410275,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.6000366,7.881299973,29.73501824,263.1908101,-3.377699847,0.0039,24.31372643,80,99,854,4.989999771,15,0.0586,10.44644356,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.80004882,20.94173813,11.75064267,91.90079674,0.90071869,-0.582,16.47058868,75,102,1364,8.479999542,18,0.469,22.4006424,SmoothCondition,NormalCongestionCondition,EvenPaceStyle
-2.5,0,20.05978467,111.9680143,0,1.6913,24.70588303,81,103,798,7.889999866,10,-0.875,21.94128418,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.0999756,95.70149994,109.3474051,89.29280172,0,0.953,82.74510193,79,180,2341,31.54000092,21,-0.246,11.58648586,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.1999512,50.66549683,90.71000786,455.8131073,0.67553711,0.5508,11.37254906,80,117,2111,19.70000076,13,-0.0508,10.62996864,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.39996338,32.200737,31.80667407,69.82241968,0.9007206,0.715,0,80,114,1612,18.88999939,19,-0.203,9.643127441,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.800003052,17.78922081,29.98646908,168.9235489,4.95396137,-0.0196,58.4313736,83,160,2150,38.18000031,27,-0.516,22.617342,SmoothCondition,LowCongestionCondition,AggressiveStyle
0.4000244,63.50076294,60.68976161,199.7018031,3.37770462,7.5072,25.88235283,82,131,2726,25.05999947,15,16.9928,9.878833771,SmoothCondition,LowCongestionCondition,AggressiveStyle
-3.10003662,88.04537964,91.73832944,48.301696,0.67553711,0.082,54.90196228,80,158,2167,30.02000046,14,0.168,13.1032505,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,37.83023834,48.19227147,272.4503492,3.60287857,0.316,89.41176605,82,175,1858,26.93000031,24,-0.465,13.49910927,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.5999756,24.31943893,19.30543147,95.81697828,-0.45035935,-1.09,0,77,108,1662,16.51000023,17,0.465,15.12923622,SmoothCondition,LowCongestionCondition,AggressiveStyle
1,2.476979733,4.518611853,33.41418464,-4.053240299,7.1652,25.49019623,64,101,809,4.650000095,15,17.1745,20.43588448,SmoothCondition,HighCongestionCondition,EvenPaceStyle
-0.4000244,10.35828018,41.59825095,159.7392345,4.95395994,0.41,44.70588303,53,120,2197,27.37999916,20,0.0078,15.98642063,SmoothCondition,LowCongestionCondition,AggressiveStyle
0,0,3.377699912,23.4107158,0,0.0352,30.58823586,79,100,805,4.510000229,19,0.0508,17.80122185,SmoothCondition,HighCongestionCondition,EvenPaceStyle
-2.800003052,6.079859734,15.33475757,188.5640345,-2.026619911,0.578,41.5686264,82,100,1147,7.820000172,19,-0.137,17.59677696,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.800003052,37.379879,9.393758709,130.6016977,2.47698212,-0.656,53.33333588,84,141,1757,22.75,26,0.418,18.03625298,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.9000244,29.04821777,19.08400444,94.25240984,0.45035743,-0.965,10.1960783,77,110,2000,18.71999931,18,0.34,14.95036316,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,2.101679957,14.98778571,0,-0.0039,29.01960754,79,100,794,4.96999979,19,0.0313,17.80122185,SmoothCondition,HighCongestionCondition,EvenPaceStyle
-1,13.06044006,26.75138311,272.4801041,1.57625961,-0.633,13.72549057,80,106,1964,12.78999996,18,0.309,15.94863224,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.2999878,30.17411804,17.09866727,54.40819835,-0.22518158,-0.355,21.17647171,42,107,2130,17.62999916,20,0.777,26.56189156,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,101.5561752,112.2034377,25.51473698,-0.225174,0.324,39.60784531,85,128,2034,20.70000076,19,0.0391,10.60153103,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.2000122,16.66331863,0.85193096,11.3290873,0.90071868,-0.7265,61.96078491,53,112,1436,16.32999992,21,0.324,24.99056435,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.5,11.48418045,25.08880421,276.2572596,-1.12589932,-0.129,0,80,110,1442,13.09000015,20,0.113,16.26984978,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.800003052,24.54461861,14.19759868,209.5524266,4.2784195,0.547,49.01960754,81,149,2065,31.79999924,26,-0.242,20.02898598,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2,47.28779984,55.02273089,412.6745753,2.02662278,0.2769,30.98039246,61,145,2093,31.87999916,12,0.0782,14.63451004,UnevenCondition,LowCongestionCondition,AggressiveStyle
1.5,49.08923721,21.74488126,90.66300984,4.05323791,-1.35,100,71,232,2294,61.22999954,22,0.684,19.22135925,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.29998779,0,28.5453174,295.9829016,0,0.707,25.88235283,81,100,801,4.630000114,14,-0.379,12.69549179,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.2000122,88.04537964,106.5138906,74.27572801,-2.02661896,1.32,0,79,112,1738,19.23999977,17,-0.4062,7.763881683,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2.2000122,96.15185547,88.68338814,8.917677475,1.12590027,-0.4648,49.01960754,83,160,2367,37.27000046,14,0.0703,11.26409435,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.29998779,40.98275757,21.14064833,123.9566328,3.37769699,-0.3828,58.8235321,81,150,1763,26.78000069,19,0.5273,9.458827019,SmoothCondition,LowCongestionCondition,AggressiveStyle
-1,59.44752121,20.72781869,256.8774885,0.67554092,-0.7539,60.39215851,82,133,1896,31.11000061,14,0.4844,16.795084,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.5,18.6899395,11.33405974,165.0088811,0.45035935,0.4414,29.80392265,80,111,1383,15.57999992,12,0.2539,19.03854752,SmoothCondition,LowCongestionCondition,AggressiveStyle
3.5,114.8417969,111.0737844,35.44070346,-2.2518005,0.301,60.7843132,83,137,2294,38.54999924,15,-0.1523,8.607773781,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.19995118,10.13309956,26.42862534,117.7977858,3.377699856,0.3633,0,49,112,1137,25.35000038,20,-0.145,23.37386513,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2,14.18633938,16.13039344,12.90677606,-4.50360012,7.1725,0,69,104,1018,6.730000019,18,16.7537,22.94229698,UnevenCondition,NormalCongestionCondition,AggressiveStyle
0.8999634,36.92951965,31.1611583,117.8719177,0.90071869,-0.457,26.66666794,71,103,1614,10.69999981,15,0.586,11.82917213,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,31.07483864,20.7390774,206.9797793,2.4769783,-0.898,38.4313736,82,145,2402,24.48999977,27,0.582,17.44705582,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.5,46.16189957,59.2973985,49.59679651,0.45035935,0.3476,6.666666985,81,106,1479,14.02999973,9,-0.0898,16.21637154,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.3000488,18.6899395,19.50058742,65.46268531,4.72877979,-0.1172,72.15686035,41,112,1578,20.47999954,16,0.0898,24.40558434,SmoothCondition,LowCongestionCondition,AggressiveStyle
0.80004882,33.1014595,38.46074279,705.9994644,2.92734146,-1.33,81.17647552,79,134,1577,23.5,18,0.773,10.03548336,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.59997558,16.43813896,12.06214159,25.38802265,0.67553901,6.9974,11.37254906,67,114,2358,18.93000031,21,17.2936,23.11562157,SmoothCondition,HighCongestionCondition,AggressiveStyle
1.2000122,0,5.910974849,40.75840921,-0.45036,-0.0547,30.19607925,67,99,800,4.880000114,16,0.355,20.83692169,SmoothCondition,NormalCongestionCondition,EvenPaceStyle
-2.7999878,34.90289688,24.09425926,366.8675724,-0.22517777,0.0508,0,82,106,1507,15.38000011,17,-0.0742,14.70102787,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.19995118,0,24.13178915,275.406218,0,8.318,28.23529434,62,100,830,4.820000172,15,16.4217,20.16784096,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.09997558,29.7237606,15.0195056,59.02233536,-0.22517777,6.6583,14.90196133,45,109,2106,17.34000015,21,16.8651,30.06390953,SmoothCondition,LowCongestionCondition,AggressiveStyle
-1.80004882,18.23958015,21.69233921,87.90820871,-1.12590027,-0.512,15.68627453,80,101,1247,7.440000057,20,0.453,20.41468239,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.1000366,24.76979828,19.05398048,93.35425503,3.15251732,-0.809,28.62745094,76,113,1801,14.57999992,17,0.422,15.0002203,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.09997559,36.92951965,32.46344922,64.60664513,-0.45035935,0.555,0,82,105,1496,13.39999962,16,-0.156,9.322620392,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.8000488,104.2583389,111.1188211,20.0391287,-0.2251816,0.3281,42.35294342,81,150,2114,25.37999916,21,0.1875,8.990488052,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.8999634,24.99497986,19.39550343,96.56914524,1.80144119,-0.984,26.27450943,78,109,1860,14.10000038,16,0.777,14.95806599,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.9000244,8.556839943,18.62989145,100.8377322,8.556839943,-0.539,6.666666985,43,114,1145,11.56000042,19,0.3164,24.78903008,SmoothCondition,LowCongestionCondition,AggressiveStyle
-4.7999878,111.0137405,112.3948409,26.07916544,2.0266189,0.207,38.82352829,81,129,2195,22.19000053,21,0.168,9.131069183,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.7000122,43.23456192,45.96674302,57.13360134,0,-0.5351,68.62744904,53,183,2167,43.22999954,16,0.4258,16.34650421,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,14.7492895,235.5913829,0,0.293,26.27450943,80,100,811,5.039999962,16,-0.0391,16.46564484,SmoothCondition,LowCongestionCondition,AggressiveStyle
0,0,7.081910789,53.17846373,0,-0.1758,39.2156868,52,99,808,5.309999943,16,0.191,24.69779587,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-4.5,31.52519989,19.17782936,396.7620738,1.35108185,6.3345,26.27450943,58,123,2266,20.09000015,21,17.5483,22.25697327,SmoothCondition,LowCongestionCondition,AggressiveStyle
-3.2999878,18.91511917,1.572506912,25.360734,-1.12590027,-0.477,0.392156869,79,103,1277,12.17000008,21,0.359,18.59032249,SmoothCondition,HighCongestionCondition,EvenPaceStyle
-2.800003052,22.29281998,11.7243716,55.04761002,-2.25179863,0.277,0,78,105,1308,14.76000023,29,-0.418,28.92470741,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.800003052,65.30220032,54.48229942,53.96053624,0.67554474,-0.426,35.68627548,83,118,2056,18.71999931,18,0.082,8.826434135,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.5,43.68492126,38.41195381,255.2941846,2.47698211,0.0078,36.47058868,81,150,1985,29.95000076,10,0.1328,17.57091904,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,3.490289907,23.39782442,0,0.125,28.23529434,79,100,803,4.940000057,19,-0.0078,17.80122185,SmoothCondition,HighCongestionCondition,EvenPaceStyle
0,0,15.88269549,240.6138,0,-0.273,29.80392265,80,99,805,4.880000114,17,0.242,10.50904751,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.20001221,49.08923721,23.90285628,469.4739397,-2.02662278,0.211,0,82,110,2034,22.26000023,19,-0.0859,11.8996954,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.7000122,48.41369629,45.2461668,236.136893,-2.4769783,0.211,0,82,106,1417,14.86999989,16,-0.043,14.69710064,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,0,0,0,0,-0.32,32.15686417,79,107,1646,13.03999996,28,0.0859,21.90854263,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2.29998779,46.16189957,45.03599861,618.2130632,2.25180054,-1.453,46.66666794,81,145,2005,31.29999924,11,0.9765,14.92452145,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.800003052,84.21731567,62.44616512,258.2217184,4.95396423,-0.394,100,84,229,2756,61.43999863,20,0.34,12.79005814,SmoothCondition,LowCongestionCondition,AggressiveStyle
5.5999756,112.5899963,112.3573113,18.39160804,-0.9007187,7.0287,45.49019623,86,149,2259,31.42000008,14,17.4708,9.89303875,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,64.85183716,70.12855568,283.9801682,-0.67553711,0.187,17.25490189,83,114,2068,16.05999947,18,0.102,9.005749702,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.89996338,18.01440048,23.49002665,192.6304787,-6.07985878,1.2341,22.35294151,80,104,925,9.079999924,9,-0.375,21.86090088,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.69995118,0,24.13178915,275.406218,0,8.3531,26.27450943,63,100,803,4.590000153,16,16.4796,20.16784096,SmoothCondition,LowCongestionCondition,AggressiveStyle
1.4000244,106.0597763,100.8280944,6.965410792,0.6755371,-0.293,66.27451324,84,168,2136,36.20000076,19,0.305,10.66670132,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.1000366,59.44752121,28.55657609,719.9130144,0.22518539,-0.0352,10.98039246,82,114,1870,17.61000061,12,0.3047,20.79496765,SmoothCondition,HighCongestionCondition,EvenPaceStyle
0,0,4.987736738,65.18014808,0,0.7422,25.09803963,79,102,806,6.860000134,12,-0.2695,21.94188309,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.2000122,113.0403519,101.5974602,41.30133783,0.4503556,-0.391,75.6862793,83,197,2272,44.91999817,19,0.0274,16.21459198,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-3.7000122,108.5367584,113.3255844,5.152879184,-1.8014374,1.14,0,81,115,2161,24.57999992,18,-0.6953,8.874481201,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.4000244,20.94173813,52.31681883,274.0543414,2.25179863,7.6007,50.98039246,80,108,1469,17.26000023,16,16.5211,9.641249657,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.60003662,10.80864048,15.18463746,35.27999456,-6.30503941,7.1803,20.7843132,70,101,884,4.730000019,19,17.3167,22.37499809,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
0,6.755399704,43.33588958,545.9001121,0,0.4336,25.49019623,79,104,1067,11.42000008,11,-0.1914,13.46855736,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.1999512,38.50577927,59.99920953,175.5776926,-1.12589645,0.3905,51.76470566,80,125,1826,18.32999992,27,-0.1875,13.32592583,SmoothCondition,LowCongestionCondition,AggressiveStyle
2.59997558,112.3648148,89.88059438,118.072559,0.225174,6.5024,0,85,141,1632,50.52000046,17,17.5944,16.1052494,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,4.210865909,33.47680872,0,-0.2227,34.90196228,52,99,801,5.190000057,17,0.168,24.69779587,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.0999756,65.30220032,48.3761686,763.1741641,0.45036316,0.0273,24.31372643,79,134,2076,28.59000015,11,0.2812,14.4685297,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.70001221,10.35828018,17.47772037,27.99332332,0.45036125,-0.207,26.66666794,79,101,1397,7.75,20,0.0781,20.77088737,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.20001221,49.76477432,56.06231238,9.365946959,-0.67554474,0.8164,23.13725471,79,112,1575,18.07999992,11,-0.293,15.45307827,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,12.05463559,78.16887393,0,0.277,28.23529434,64,99,796,4.900000095,18,-0.0469,17.76846695,UnevenCondition,LowCongestionCondition,AggressiveStyle
-0.5,76.78637695,42.99061346,988.9021447,0.45035553,0.5429,0.392156869,81,153,2413,34.18999863,11,-0.0703,13.61515903,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.80004882,18.01440048,38.69718154,121.9468381,-3.15251732,0.8945,0,79,103,932,10.35999966,9,-0.4531,14.62310886,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.40002441,25.22015953,44.81457138,126.3448028,-0.22517777,1.3359,49.41176605,79,108,1137,12,10,-0.418,15.08032608,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0999756,0.90072,36.47915894,524.7438063,-2.251799941,1.531,25.09803963,82,101,807,7.71999979,11,-0.5976,19.82692528,SmoothCondition,HighCongestionCondition,AggressiveStyle
-2.800003052,113.2655411,67.72288351,551.8597399,2.0266266,-1.26,100,87,220,2305,50.40000153,19,0.539,12.87051678,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.09997558,59.89787674,57.78118594,661.1949477,2.02661896,-0.195,43.52941132,82,162,1909,33.43000031,17,0.082,8.147076607,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,63.95111847,52.77468453,70.04989453,-2.02661896,-0.234,38.03921509,86,126,2152,23.22999954,20,-0.0859,11.87146187,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.800003052,38.95613861,60.46082789,157.2634412,-0.22518158,1.04,38.4313736,83,111,1693,17.13999939,17,-0.258,8.962165833,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.5,58.09643555,29.08950212,334.5592295,-1.80144119,-0.8711,0,49,105,1765,19.17000008,15,0.707,21.50307846,SmoothCondition,LowCongestionCondition,EvenPaceStyle
